Event ID,Condition,Agent,Reporting Agency,Affected Population,City,Event Start Date,Event End Date,Outcome,Cost of Damages ($)
9422.0,Mobile Phone Radiation Syndrome,Mutant Chocolate Strain,,41945.0,San Francisco,2016-02-13,2022-01-31,Turned Into Zombie,194042.15
7027.0,Dancing Plague,Mutant Chocolate Strain,PAHO,10584.0,Boston,2014-11-20,2021-11-28,Became Infected,170953.94
6855.0,Tickling Fever,Alien Spores,NASA,1738.0,Miami,2018-04-16,2021-10-09,Recovered with Allergies,946677.61
3544.0,Radioactive Cheese Contamination,Banana Peels,FBI,22369.0,Chicago,2019-08-01,2021-10-15,Quarantined,1434789.24
3857.0,Invisible Dog Bites,Alien Spores,FBI,41892.0,Boston,2014-05-10,,Cured,1549370.16
2553.0,Chocolate Poisoning,Alien Spores,,43529.0,Austin,2015-05-12,2022-03-20,Became Infected,1442217.56
7274.0,Banana Peel Slip Epidemic,Banana Peels,WHO,866.0,Boston,2019-09-07,2022-02-23,Quarantined,1825961.16
4740.0,Radioactive Cheese Contamination,,WHO,36684.0,New York,2021-09-08,2022-01-07,Became Infected,108744.88
2627.0,Banana Peel Slip Epidemic,Funky Dance Bacteria,National Cheese Board,32624.0,Miami,2020-12-27,2022-06-27,Lost Sense of Humor,1711402.28
2074.0,Alien Flu,,PAHO,45985.0,Austin,,2022-05-02,Became Infected,1323049.81
4204.0,Alien Flu,Invisible Dog Virus,WHO,33495.0,Boston,2016-07-17,2021-12-23,Became Infected,355162.62
2028.0,Gluten Intolerance Pandemic,Mutant Chocolate Strain,World Dance Federation,10496.0,San Francisco,,2021-11-07,Lost Sense of Humor,
1647.0,Alien Flu,Wheat Molecule Mutation,Intergalactic Health Organization,29853.0,Boston,2014-12-30,2021-10-04,Quarantined,1025960.32
6303.0,Radioactive Cheese Contamination,Cellular Rays,Intergalactic Health Organization,13865.0,Miami,2017-10-14,2021-12-24,Cured,721287.29
4162.0,Invisible Dog Bites,Tickling Bacteria,FBI,27609.0,San Francisco,2018-05-02,2022-07-13,Quarantined,499676.53
1902.0,Radioactive Cheese Contamination,Funky Dance Bacteria,Intergalactic Health Organization,40050.0,Chicago,2014-11-21,2022-04-24,Still Dancing,930988.0
5067.0,Invisible Dog Bites,,Intergalactic Health Organization,10556.0,New York,2018-06-08,2021-11-06,Mutated,482069.63
6076.0,Chocolate Poisoning,Invisible Dog Virus,Intergalactic Health Organization,2496.0,Chicago,2021-03-02,2022-06-12,Lost Sense of Humor,170279.93
3897.0,Alien Flu,Tickling Bacteria,NASA,18322.0,San Francisco,2016-07-07,2022-03-28,,1693009.52
6562.0,Banana Peel Slip Epidemic,Invisible Dog Virus,Intergalactic Health Organization,1770.0,Austin,2020-05-22,2021-10-18,Quarantined,1187709.78
9173.0,Tickling Fever,,WHO,26529.0,New York,2015-04-28,2022-03-11,Quarantined,730520.97
9681.0,Gluten Intolerance Pandemic,Funky Dance Bacteria,National Cheese Board,273.0,Chicago,2016-07-30,2022-04-19,Lost Sense of Humor,896126.56
6252.0,Invisible Dog Bites,Invisible Dog Virus,,13002.0,San Francisco,2019-01-12,2022-06-27,Recovered with Allergies,1730330.6
,Banana Peel Slip Epidemic,Funky Dance Bacteria,Banana Safety Commission,33752.0,New York,2016-08-21,2021-12-26,Lost Sense of Humor,643087.79
9617.0,Gluten Intolerance Pandemic,Funky Dance Bacteria,PAHO,34126.0,Austin,2021-06-02,,Still Dancing,763445.23
8228.0,Chocolate Poisoning,Zombie Virus,WHO,,San Francisco,2018-07-19,2022-05-30,Turned Into Zombie,1533330.42
6681.0,Dancing Plague,Radioactive Cheese,,41235.0,Chicago,2015-06-18,2022-02-24,Cured,405042.61
6595.0,Radioactive Cheese Contamination,Cellular Rays,FBI,33017.0,Austin,2020-10-01,2022-06-21,Banished to Space,1320228.79
8390.0,Mobile Phone Radiation Syndrome,Alien Spores,Banana Safety Commission,48062.0,Miami,2019-01-29,2021-10-04,Still Dancing,871475.99
4991.0,Gluten Intolerance Pandemic,Cellular Rays,World Dance Federation,48675.0,Miami,2014-08-07,2022-02-15,Mutated,1002816.34
7462.0,Banana Peel Slip Epidemic,Banana Peels,NASA,5124.0,,2018-03-15,2022-01-10,Banished to Space,1574825.91
7368.0,Gluten Intolerance Pandemic,Funky Dance Bacteria,FBI,48180.0,Boston,2016-12-31,2022-06-14,Mutated,
9614.0,Invisible Dog Bites,Zombie Virus,National Cheese Board,20427.0,Austin,2017-12-24,2022-03-28,Recovered with Allergies,1663866.29
4942.0,Banana Peel Slip Epidemic,Cellular Rays,FBI,23506.0,Austin,2018-05-14,2022-06-02,Cured,325285.21
2800.0,Zombie Virus Outbreak,Funky Dance Bacteria,Intergalactic Health Organization,39751.0,Miami,2021-07-24,2022-02-24,Recovered with Allergies,452980.91
3377.0,Banana Peel Slip Epidemic,Tickling Bacteria,NASA,49206.0,Austin,2018-10-13,2021-10-20,Mutated,822811.3
8323.0,,Alien Spores,Banana Safety Commission,49092.0,Boston,2018-03-18,2022-03-06,,1439856.91
3103.0,Dancing Plague,Tickling Bacteria,NASA,8521.0,Austin,2018-07-13,2022-03-24,Banished to Space,1021195.47
2271.0,Radioactive Cheese Contamination,Funky Dance Bacteria,PAHO,40408.0,Miami,2017-11-02,,Still Dancing,1804092.35
6020.0,Radioactive Cheese Contamination,Zombie Virus,FBI,3069.0,Chicago,2018-12-30,2022-06-21,Quarantined,102107.58
1434.0,Banana Peel Slip Epidemic,Alien Spores,NASA,38175.0,Boston,2016-05-31,2022-01-20,Lost Sense of Humor,520741.37
4598.0,Banana Peel Slip Epidemic,Alien Spores,World Dance Federation,18798.0,New York,2016-04-24,2022-03-16,Still Dancing,442446.83
4771.0,Zombie Virus Outbreak,Alien Spores,NASA,49328.0,Boston,2019-09-10,2021-10-20,Quarantined,1489621.04
9726.0,Radioactive Cheese Contamination,Banana Peels,NASA,29025.0,San Francisco,2021-01-14,2021-12-18,Turned Into Zombie,932219.24
9572.0,Radioactive Cheese Contamination,Mutant Chocolate Strain,FBI,11038.0,San Francisco,2017-07-25,2022-05-15,Quarantined,34951.02
3150.0,Zombie Virus Outbreak,Funky Dance Bacteria,NASA,37644.0,Chicago,2015-08-27,2021-11-05,Lost Sense of Humor,1548006.32
5124.0,Zombie Virus Outbreak,Mutant Chocolate Strain,NASA,3299.0,Austin,2018-11-16,2021-12-29,,726797.3
,Invisible Dog Bites,Banana Peels,PAHO,29158.0,Boston,,2022-02-28,Became Infected,524618.42
6167.0,Radioactive Cheese Contamination,Invisible Dog Virus,PAHO,30406.0,San Francisco,2019-12-25,2022-03-26,Mutated,369521.78
6486.0,Banana Peel Slip Epidemic,Wheat Molecule Mutation,NASA,21591.0,New York,2020-02-25,2022-03-30,Turned Into Zombie,1892294.31
5049.0,Chocolate Poisoning,Funky Dance Bacteria,PAHO,44711.0,Chicago,2016-04-11,2022-01-17,Recovered with Allergies,1884365.87
,Invisible Dog Bites,Zombie Virus,National Cheese Board,25108.0,New York,,2022-01-16,,157723.01
5422.0,Mobile Phone Radiation Syndrome,Banana Peels,WHO,19473.0,Boston,2015-02-10,2022-03-04,Developed Superpowers,469370.88
,Invisible Dog Bites,Wheat Molecule Mutation,,20844.0,New York,2017-12-11,2022-06-16,Banished to Space,1294008.05
4115.0,Banana Peel Slip Epidemic,Tickling Bacteria,Intergalactic Health Organization,27794.0,New York,2014-11-08,2021-12-05,Banished to Space,1342497.19
1218.0,Radioactive Cheese Contamination,Wheat Molecule Mutation,PAHO,66.0,Austin,2016-12-03,2022-06-16,Became Infected,838255.13
1125.0,Zombie Virus Outbreak,Cellular Rays,WHO,,Chicago,2021-05-22,2022-06-27,Lost Sense of Humor,1139177.17
5180.0,Dancing Plague,Funky Dance Bacteria,,37893.0,New York,2018-10-18,2021-11-05,Mutated,
6160.0,Invisible Dog Bites,Mutant Chocolate Strain,Intergalactic Health Organization,29168.0,Miami,2014-08-01,2022-06-26,Became Infected,1901265.86
3770.0,Dancing Plague,Tickling Bacteria,World Dance Federation,45384.0,Austin,2014-08-03,2022-01-30,Banished to Space,1451593.26
2942.0,Invisible Dog Bites,Tickling Bacteria,PAHO,45557.0,Austin,2019-02-15,2022-05-11,Lost Sense of Humor,224989.91
5457.0,Radioactive Cheese Contamination,Zombie Virus,NASA,10955.0,Miami,2017-12-10,2022-04-12,Still Dancing,1437104.0
2254.0,Banana Peel Slip Epidemic,Zombie Virus,PAHO,45711.0,New York,2021-06-13,2021-12-20,Turned Into Zombie,140114.03
1987.0,,Invisible Dog Virus,WHO,30432.0,Boston,,2021-11-18,Banished to Space,1007501.94
8237.0,Mobile Phone Radiation Syndrome,Alien Spores,WHO,42821.0,Miami,2017-03-11,2021-12-16,Banished to Space,1056156.01
9111.0,Zombie Virus Outbreak,Radioactive Cheese,PAHO,26633.0,San Francisco,2018-03-10,2021-10-24,Still Dancing,1557638.09
8955.0,Chocolate Poisoning,Mutant Chocolate Strain,NASA,45206.0,San Francisco,2016-05-03,,Lost Sense of Humor,28059.51
6353.0,Banana Peel Slip Epidemic,Alien Spores,FBI,,Miami,2018-11-18,2021-10-25,Recovered with Allergies,1750130.37
2371.0,Gluten Intolerance Pandemic,Invisible Dog Virus,Banana Safety Commission,6280.0,Miami,2016-01-17,2021-11-28,Mutated,1329450.04
1360.0,Dancing Plague,Radioactive Cheese,WHO,32699.0,Boston,2020-01-01,2021-12-08,Developed Superpowers,67225.75
9104.0,Chocolate Poisoning,Zombie Virus,National Cheese Board,41479.0,New York,2016-05-03,2022-03-02,Recovered with Allergies,324260.4
9549.0,Banana Peel Slip Epidemic,Zombie Virus,Banana Safety Commission,34142.0,New York,2014-11-13,2021-11-16,Lost Sense of Humor,83837.47
8784.0,Radioactive Cheese Contamination,Mutant Chocolate Strain,,36095.0,Chicago,2020-08-07,2021-11-22,Banished to Space,1533049.5
9088.0,Invisible Dog Bites,Wheat Molecule Mutation,World Dance Federation,1674.0,San Francisco,2019-07-31,2022-01-21,Turned Into Zombie,345955.66
8729.0,Invisible Dog Bites,Banana Peels,PAHO,7299.0,,2019-04-13,2022-07-03,Still Dancing,95971.97
3783.0,Zombie Virus Outbreak,Invisible Dog Virus,NASA,25861.0,Boston,2016-05-13,2022-01-17,Became Infected,280285.52
,Banana Peel Slip Epidemic,Cellular Rays,NASA,16552.0,Miami,2021-03-19,2021-12-10,Banished to Space,1121316.22
3228.0,Chocolate Poisoning,Cellular Rays,National Cheese Board,40121.0,Chicago,2020-05-10,2021-10-17,Recovered with Allergies,
4849.0,,Banana Peels,WHO,40758.0,,2015-10-08,2021-10-14,,496283.42
7332.0,Alien Flu,Funky Dance Bacteria,FBI,10246.0,New York,2021-06-02,2021-11-10,Still Dancing,1886155.89
4938.0,Mobile Phone Radiation Syndrome,Alien Spores,WHO,39338.0,Boston,2017-06-21,2021-10-19,Recovered with Allergies,1710343.69
2515.0,Alien Flu,Funky Dance Bacteria,National Cheese Board,2525.0,San Francisco,2014-11-29,2021-10-15,Lost Sense of Humor,632349.57
9771.0,Gluten Intolerance Pandemic,Cellular Rays,Banana Safety Commission,35585.0,New York,2019-09-08,2022-02-11,Cured,951771.0
7313.0,Dancing Plague,,National Cheese Board,42437.0,New York,2018-01-14,2022-05-08,Still Dancing,1036062.27
8786.0,Mobile Phone Radiation Syndrome,Banana Peels,Banana Safety Commission,49444.0,New York,2015-05-05,2022-01-02,Developed Superpowers,
3158.0,Zombie Virus Outbreak,Funky Dance Bacteria,PAHO,37898.0,Boston,2017-07-02,2021-12-31,Still Dancing,858753.38
3125.0,Chocolate Poisoning,Wheat Molecule Mutation,World Dance Federation,45048.0,Chicago,2017-06-26,2021-12-19,Quarantined,1095209.18
7396.0,Gluten Intolerance Pandemic,Radioactive Cheese,National Cheese Board,32405.0,Boston,2014-12-09,2021-12-16,Still Dancing,828068.3
3283.0,Dancing Plague,Radioactive Cheese,FBI,21156.0,Boston,2019-06-01,2022-02-22,Mutated,1526827.52
7236.0,Invisible Dog Bites,Cellular Rays,WHO,28539.0,Boston,2016-02-10,2021-10-25,,1114088.3
8809.0,Chocolate Poisoning,Banana Peels,Banana Safety Commission,46553.0,Chicago,2016-01-05,2022-04-14,Cured,1656422.32
4105.0,Alien Flu,Mutant Chocolate Strain,WHO,8257.0,Austin,2015-05-10,2022-02-20,Mutated,112202.9
4552.0,Mobile Phone Radiation Syndrome,Radioactive Cheese,National Cheese Board,37429.0,Chicago,2017-09-19,2021-12-15,Lost Sense of Humor,1809091.19
4475.0,Radioactive Cheese Contamination,Wheat Molecule Mutation,,40932.0,Miami,2016-10-24,2022-04-18,Still Dancing,1639683.94
2838.0,Alien Flu,Funky Dance Bacteria,NASA,6753.0,New York,2014-11-12,2022-01-30,Became Infected,1637916.87
9413.0,Tickling Fever,Tickling Bacteria,NASA,19216.0,Miami,2017-11-14,2022-03-26,Turned Into Zombie,284916.13
9053.0,Mobile Phone Radiation Syndrome,Funky Dance Bacteria,WHO,6213.0,,2014-08-07,2021-10-07,Became Infected,
1895.0,Alien Flu,Wheat Molecule Mutation,World Dance Federation,48883.0,,2017-01-22,2021-10-01,,1960621.94
6609.0,Mobile Phone Radiation Syndrome,Zombie Virus,National Cheese Board,4973.0,Miami,2021-01-13,2022-02-22,Turned Into Zombie,1900798.74
6913.0,Invisible Dog Bites,Tickling Bacteria,PAHO,41020.0,Austin,2017-07-26,2021-11-04,Lost Sense of Humor,456956.62
4411.0,Gluten Intolerance Pandemic,Radioactive Cheese,World Dance Federation,21573.0,Chicago,2021-02-01,2021-12-26,Recovered with Allergies,868640.83
4008.0,Tickling Fever,Zombie Virus,NASA,8520.0,Boston,2018-05-16,2022-01-26,Turned Into Zombie,316106.5
4670.0,Zombie Virus Outbreak,Radioactive Cheese,National Cheese Board,43952.0,Chicago,2015-02-26,2021-11-10,Mutated,528963.15
3890.0,Alien Flu,Mutant Chocolate Strain,National Cheese Board,12670.0,New York,2018-06-07,2022-02-15,Still Dancing,373533.34
7285.0,Banana Peel Slip Epidemic,Mutant Chocolate Strain,FBI,22100.0,San Francisco,2016-01-30,,Developed Superpowers,166469.38
2408.0,Zombie Virus Outbreak,Mutant Chocolate Strain,Banana Safety Commission,5570.0,Chicago,2014-10-26,2022-03-28,Turned Into Zombie,1161060.34
4872.0,Mobile Phone Radiation Syndrome,Cellular Rays,Intergalactic Health Organization,23355.0,Austin,2018-01-02,2022-04-19,Lost Sense of Humor,485367.46
5677.0,Gluten Intolerance Pandemic,Radioactive Cheese,National Cheese Board,34903.0,San Francisco,2018-04-28,2022-05-08,,1984519.7
8446.0,Gluten Intolerance Pandemic,Invisible Dog Virus,Intergalactic Health Organization,17540.0,New York,2016-10-15,2021-11-17,Banished to Space,1033302.3
7489.0,Alien Flu,Wheat Molecule Mutation,PAHO,8273.0,San Francisco,,2022-05-27,Banished to Space,721393.17
4458.0,Alien Flu,Tickling Bacteria,PAHO,14377.0,New York,2020-02-11,2022-02-04,Became Infected,1826758.53
5397.0,Invisible Dog Bites,Funky Dance Bacteria,Intergalactic Health Organization,25362.0,,,,Became Infected,1243388.62
6883.0,Banana Peel Slip Epidemic,Invisible Dog Virus,WHO,36426.0,New York,2014-10-07,2021-10-27,Cured,258522.24
9088.0,Mobile Phone Radiation Syndrome,Alien Spores,World Dance Federation,13247.0,Miami,2020-10-30,2021-12-31,Developed Superpowers,998151.81
8406.0,Zombie Virus Outbreak,Funky Dance Bacteria,FBI,45150.0,Miami,2018-01-07,2022-03-27,Cured,884952.91
4600.0,Mobile Phone Radiation Syndrome,Cellular Rays,FBI,24541.0,Miami,2017-01-17,2022-05-04,Mutated,1531438.48
8071.0,Invisible Dog Bites,Zombie Virus,NASA,35495.0,Chicago,2019-05-03,2021-10-26,Still Dancing,1389086.46
6468.0,,Wheat Molecule Mutation,FBI,343.0,Miami,,2022-02-03,Lost Sense of Humor,744728.68
6007.0,Tickling Fever,Tickling Bacteria,National Cheese Board,31113.0,Chicago,2019-12-23,2022-01-05,Cured,941611.25
7297.0,Chocolate Poisoning,Tickling Bacteria,World Dance Federation,27565.0,Miami,2014-11-14,2022-07-26,Became Infected,1039982.19
5690.0,Radioactive Cheese Contamination,Tickling Bacteria,PAHO,12504.0,Austin,2020-10-29,2021-11-16,Cured,847809.56
6686.0,Radioactive Cheese Contamination,Zombie Virus,World Dance Federation,16702.0,Miami,2018-10-24,2022-06-28,Still Dancing,219904.14
4496.0,Alien Flu,Tickling Bacteria,WHO,48371.0,Miami,2021-05-24,2022-04-05,Lost Sense of Humor,1811364.53
4472.0,Chocolate Poisoning,Mutant Chocolate Strain,Banana Safety Commission,23507.0,Austin,2017-08-08,2022-01-17,Still Dancing,1346757.18
8226.0,Chocolate Poisoning,Cellular Rays,Intergalactic Health Organization,25773.0,Chicago,2021-05-17,2021-10-14,Still Dancing,942091.9
5561.0,Invisible Dog Bites,Wheat Molecule Mutation,FBI,,,2016-04-23,2022-01-09,Became Infected,1141325.96
8614.0,Invisible Dog Bites,Radioactive Cheese,National Cheese Board,,Chicago,2018-01-16,,Developed Superpowers,430261.42
3358.0,Radioactive Cheese Contamination,Wheat Molecule Mutation,World Dance Federation,49260.0,New York,2017-09-07,2022-04-01,Became Infected,
9250.0,Banana Peel Slip Epidemic,Funky Dance Bacteria,FBI,43507.0,Boston,2018-02-26,2022-05-06,Still Dancing,1493325.42
8257.0,Dancing Plague,Alien Spores,World Dance Federation,36709.0,Chicago,2021-07-17,2022-02-05,Turned Into Zombie,1069680.36
7213.0,Mobile Phone Radiation Syndrome,Alien Spores,Banana Safety Commission,49418.0,Miami,2016-03-06,2022-03-01,Mutated,963927.42
9376.0,Radioactive Cheese Contamination,Mutant Chocolate Strain,,38518.0,Chicago,2015-12-18,2021-12-30,Became Infected,927459.41
8605.0,Alien Flu,Mutant Chocolate Strain,NASA,7699.0,Chicago,2016-06-20,2021-11-11,Turned Into Zombie,1524437.47
3619.0,Invisible Dog Bites,Wheat Molecule Mutation,NASA,45622.0,Austin,2016-09-09,2022-06-26,Mutated,1507912.64
1577.0,Dancing Plague,Mutant Chocolate Strain,PAHO,43321.0,San Francisco,2017-07-17,2022-06-04,Became Infected,
6243.0,Banana Peel Slip Epidemic,Banana Peels,PAHO,6434.0,Austin,2020-11-17,2021-12-06,Quarantined,496109.15
9262.0,Radioactive Cheese Contamination,Wheat Molecule Mutation,FBI,21390.0,Austin,2016-09-13,2022-06-26,Mutated,
1555.0,Alien Flu,Alien Spores,WHO,49935.0,Boston,2015-09-20,2022-04-25,Still Dancing,1558920.09
1851.0,,Cellular Rays,Banana Safety Commission,22384.0,San Francisco,2016-02-17,2022-05-13,Still Dancing,1125979.07
4640.0,Zombie Virus Outbreak,Funky Dance Bacteria,World Dance Federation,38166.0,New York,2020-06-10,2022-04-22,Mutated,1559059.81
2912.0,Invisible Dog Bites,Banana Peels,NASA,5621.0,San Francisco,2016-07-17,2022-02-21,Developed Superpowers,1709534.78
3730.0,Dancing Plague,Radioactive Cheese,FBI,39892.0,New York,2016-09-06,2021-12-30,Cured,351910.67
6419.0,Invisible Dog Bites,Funky Dance Bacteria,Intergalactic Health Organization,10744.0,New York,2017-04-03,2022-02-14,Quarantined,616149.95
,Banana Peel Slip Epidemic,,WHO,29707.0,Boston,2017-01-21,2021-10-16,Developed Superpowers,1204612.74
8538.0,Chocolate Poisoning,Invisible Dog Virus,Intergalactic Health Organization,12881.0,Chicago,2020-05-08,2021-10-01,,582908.38
1266.0,Dancing Plague,Zombie Virus,Banana Safety Commission,32796.0,Boston,2016-02-17,2022-06-06,Quarantined,1883063.83
4916.0,Tickling Fever,Wheat Molecule Mutation,FBI,15250.0,San Francisco,2015-10-19,2022-01-26,Cured,392297.81
8328.0,Zombie Virus Outbreak,Radioactive Cheese,Banana Safety Commission,24999.0,Austin,2019-03-30,2022-04-14,Became Infected,
3326.0,Banana Peel Slip Epidemic,Radioactive Cheese,World Dance Federation,48364.0,New York,2018-07-15,2022-05-01,Developed Superpowers,1988641.07
3801.0,Chocolate Poisoning,Invisible Dog Virus,Banana Safety Commission,39922.0,San Francisco,2019-12-23,2022-01-14,Recovered with Allergies,382417.58
,Alien Flu,Tickling Bacteria,Banana Safety Commission,16398.0,San Francisco,2015-12-14,2022-04-25,Quarantined,
3034.0,Chocolate Poisoning,Wheat Molecule Mutation,PAHO,16545.0,Chicago,2014-12-19,2022-01-24,Recovered with Allergies,630995.69
8453.0,Dancing Plague,Tickling Bacteria,Banana Safety Commission,10782.0,Boston,2019-07-24,2021-10-08,Cured,1620549.39
1984.0,Mobile Phone Radiation Syndrome,Tickling Bacteria,PAHO,35287.0,Boston,2020-12-07,2022-02-18,,611773.74
5099.0,Dancing Plague,Invisible Dog Virus,FBI,30918.0,Chicago,2019-06-03,,Recovered with Allergies,327050.76
7463.0,Chocolate Poisoning,Alien Spores,World Dance Federation,21727.0,Chicago,2017-02-10,2022-06-28,Lost Sense of Humor,1866604.59
2075.0,Alien Flu,Funky Dance Bacteria,Banana Safety Commission,11510.0,Chicago,2017-04-03,2022-03-17,Quarantined,638217.74
2023.0,Chocolate Poisoning,Alien Spores,World Dance Federation,48432.0,Boston,2015-11-06,2022-04-12,,1484786.32
4897.0,Tickling Fever,Funky Dance Bacteria,WHO,24015.0,Chicago,2019-08-13,2022-01-01,Mutated,584682.61
7970.0,Zombie Virus Outbreak,Alien Spores,National Cheese Board,11395.0,New York,2015-10-16,2022-04-10,Still Dancing,361270.35
9471.0,,Funky Dance Bacteria,National Cheese Board,32887.0,San Francisco,2019-02-10,2022-07-14,Mutated,1605812.3
2111.0,Zombie Virus Outbreak,Zombie Virus,Intergalactic Health Organization,38774.0,Boston,2017-04-24,2022-03-28,Recovered with Allergies,115886.06
,Dancing Plague,Wheat Molecule Mutation,World Dance Federation,,Chicago,2019-11-21,2022-06-23,Mutated,667285.85
8981.0,Zombie Virus Outbreak,,Intergalactic Health Organization,9667.0,Boston,2018-05-15,2021-10-19,Lost Sense of Humor,1561262.93
3075.0,Zombie Virus Outbreak,Tickling Bacteria,Intergalactic Health Organization,38892.0,Boston,,2022-05-12,Still Dancing,1026714.36
4942.0,Chocolate Poisoning,Banana Peels,National Cheese Board,2622.0,San Francisco,2020-04-06,2022-03-17,Lost Sense of Humor,1380699.77
